-0.27006,-1.2444,-0.42925,0.319,0.85659,-2.1176,-0.86656,-2.173,0.34791
-0.19127,0.18262,-0.095733,0.82955,0.53635,1.5322,-1.0662,0.71342,-0.059706
0.25377,-1.044,0.01486,0.062326,0.75424,-1.5006,0.25002,-0.69721,-0.22343
-0.52119,-1.7891,-1.0404,0.55999,0.9677,-1.1356,-1.3666,-1.7878,0.40642
0.016006,-0.9398,-0.26549,0.46579,0.87275,-1.4137,-0.54912,-1.6934,0.40543
-0.27069,1.444,0.41166,-0.72004,-1.6235,0.90915,-0.098853,1.2728,-0.67413
-0.23878,-0.52903,-0.30233,0.32626,0.27218,-0.57864,-0.80416,-0.65269,-0.071627
0.22927,0.74499,0.26175,-0.14075,-0.12465,2.1187,2.538,0.65972,1.2387
0.28213,-0.64143,-0.085569,0.31093,0.89067,-0.58078,0.4376,-1.0483,0.74011
-0.32751,-0.80194,-0.038166,0.28126,0.36104,-1.0986,-1.2001,0.15495,-1.3377
-0.058534,0.70769,0.11754,0.30279,-0.34822,2.1957,-0.28229,1.9834,-0.60611
-1.4994,-0.59373,-0.77563,-0.50368,-0.97733,-0.42812,-1.5319,0.25621,-0.84983
0.47171,0.83716,0.93291,-1.4504,-0.54977,0.76227,2.6775,1.3192,0.40538
-0.35589,1.0304,0.097123,-0.4086,-0.97164,0.46898,-0.22751,0.18729,0.044747
0.51766,0.69807,0.24651,1.0616,-0.24683,1.1683,-1.377,0.44979,-0.74063
0.090665,-1.1869,-0.34186,1.159,1.5014,1.0784,-0.71774,0.85528,-0.41374
-1.5128,0.2873,-0.013566,-0.98986,-1.5866,-1.6291,-1.9181,0.26417,-1.6716
-0.15473,-0.64533,-0.048285,-0.3656,0.32357,-2.6208,0.086823,-2.2671,0.55119
-0.090369,1.095,-0.95359,0.58141,0.18553,0.05158,-0.19932,0.39257,0.44869
0.059638,-1.5927,-0.37115,0.44696,1.4391,-3.0754,-0.491,-3.3615,0.9741
-0.47102,-0.40953,-0.0068126,-0.26532,-0.076433,-2.3572,-0.83865,-1.9141,-0.051163
-0.18439,-0.16165,-0.25058,0.98801,0.85487,0.84594,-1.361,-0.226,0.23178
-1.7578,-1.3214,-1.188,-0.28327,-0.54962,-1.084,-2.6395,-0.63484,-1.1547
-0.55194,0.8936,-0.2985,0.32986,-1.2762,2.3694,-1.6516,2.4504,-1.5387
0.27659,0.87025,0.36266,-0.65448,-0.41598,1.1511,1.7138,1.364,0.31024
0.074199,-0.76292,-0.13486,-0.033035,0.9266,-2.0994,0.47509,-2.0585,0.9301
-0.18006,-0.41107,-0.81339,0.78825,0.87592,-1.5747,-0.80029,-1.5428,0.49078
-0.14957,1.4985,0.37234,-0.52936,-1.4982,2.6687,0.38603,3.0649,-1.0171
0.80939,-0.88624,-0.29071,1.0521,1.8852,1.3704,1.1878,-0.43131,1.6652
0.60364,-0.20482,0.57834,0.33238,0.19635,-1.0503,-0.19548,-1.3215,-0.051612
0.019616,-0.074873,0.013189,0.056454,0.099949,-0.1681,0.029917,-0.19053,0.059562
0.36568,-1.22,-0.42602,1.0413,1.743,-0.31425,0.029778,-1.3646,1.0292
0.17683,-0.8403,-0.055049,0.017065,0.80823,-1.5638,0.36651,-1.6278,0.67292
0.17823,1.7987,1.024,-0.86977,-0.97924,0.84527,1.924,1.2352,-0.28586
-0.32195,-0.87944,-0.49326,0.70966,0.52288,-1.0878,-1.5811,-1.3545,-0.16513
0.19711,0.67493,0.16795,0.14209,-0.62521,3.4675,1.5199,2.0118,0.27646
-0.051851,0.19027,-0.49847,0.65035,0.33033,1.8566,-0.56894,-0.33721,1.3991
0.29083,-0.52079,-0.074556,0.10505,0.9459,-1.3293,0.85735,-1.5948,1.0382
0.064371,-1.5921,-0.5697,0.98592,1.6154,-2.3022,-1.0989,-3.0644,0.88605
0.89651,-0.65701,1.1776,1.0542,0.63076,0.28762,-0.00037257,-0.74322,-0.19901
-0.34727,-0.93386,-0.59919,1.2131,0.43462,-0.73403,-2.6252,-1.2232,-0.70759
-0.53456,-0.63948,-0.71725,1.3187,-0.0012678,0.24224,-3.0853,-0.26023,-1.1297
0.13996,-0.51172,0.02558,-0.052914,0.46911,-1.1649,0.35656,-1.1842,0.45949
-1.1148,-0.66087,-0.54114,-0.43285,-0.64707,-1.2916,-1.3137,-0.56486,-0.61164
-0.11137,-1.6093,-0.57047,0.12661,1.285,-1.6076,-0.0015786,-1.8224,0.82789
-0.059703,1.7435,1.0175,-1.5906,-2.0292,0.57265,1.3314,2.2272,-1.2976
-0.56849,0.036298,-0.37193,0.23257,-0.48211,1.4852,-1.2342,1.4222,-0.87788
-0.011943,0.70776,0.18219,-0.20558,-0.63693,1.2653,0.2243,1.3423,-0.37059
0.25572,0.41953,0.55763,-1.1557,-0.19541,-0.37034,2.3076,0.14571,0.65422
-0.37416,-0.2562,0.017366,0.36921,0.28728,0.75729,-0.80362,1.4273,-1.1088
-0.57483,0.46309,-0.043817,-0.56818,-1.0915,1.0812,-0.15258,1.6198,-0.83233
0.92522,0.082064,0.033816,0.44186,0.79556,2.461,1.9286,1.541,0.84935
0.66977,0.075756,1.1673,-0.78638,-0.3408,1.0032,1.5698,1.0148,-0.2424
0.10533,-0.87242,-0.11665,0.16915,0.83443,-1.875,-0.009983,-1.9497,0.61478
0.50677,1.6773,1.2612,-0.88303,-0.4809,-0.32332,2.7041,0.058855,0.36922
0.10503,0.29817,0.35869,-1.0151,0.040836,-1.7652,1.893,-1.0811,0.82384
0.16538,-0.16168,0.13213,-0.51787,0.62508,-2.1281,1.3251,-1.7367,1.0224
0.23777,-0.88795,-0.14824,0.37069,1.0124,-1.4963,0.018466,-1.809,0.70251
-0.18701,-0.85231,0.059634,-0.59958,0.20753,-4.1323,-0.16152,-3.4798,0.49006
-0.090413,1.132,0.25858,-0.37324,-1.0858,2.046,0.30024,2.2688,-0.68794
-1.1668,0.3486,-0.31804,-0.62614,-1.48,0.85175,-1.095,1.6772,-1.2863
0.62157,-0.96192,-0.043917,0.36204,1.5568,-0.88216,1.1136,-1.5027,1.3058
0.76362,-0.31403,-0.10273,0.59187,0.81282,1.6253,1.0802,0.33044,0.95855
0.45426,-0.4512,-0.3111,0.88004,0.48918,2.1032,-0.078662,0.76892,0.20729
-0.48934,-0.96538,-0.28966,-0.77923,0.61211,-1.6875,0.84001,-1.0718,0.78762
-0.19819,0.017357,-0.48241,0.11045,0.55744,-1.4366,0.21073,-1.196,0.70339
-0.33567,-0.76375,0.061618,-0.76308,-0.13722,-3.5529,-0.18955,-2.146,-0.39072
0.68764,0.039453,0.43063,-0.25276,0.6613,0.56067,1.9455,0.627,0.59672
-0.66378,-1.1758,-0.2519,0.10958,0.34794,-2.9491,-1.7876,-1.8233,-0.94364
0.5398,-1.8181,-0.4849,1.364,2.564,-1.6183,-0.20664,-3.2783,1.8561
0.18457,-1.0837,-0.29564,0.6083,1.1722,-1.4649,-0.36955,-2.0156,0.73914
-0.0041191,0.93271,0.5428,-0.80349,-1.0479,0.66,0.85753,1.3501,-0.56879
0.19994,-1.0256,-0.19821,0.33757,1.15,-1.8198,0.055034,-2.0914,0.82762
0.81755,0.21898,0.44696,0.48929,0.60361,-0.57647,0.67062,-0.95595,0.57887
-0.29553,-0.17921,0.058404,0.077047,-0.13748,-1.3542,-1.2119,-0.96865,-0.55671
-0.77679,-0.18848,-0.47136,0.20556,-0.60817,0.34516,-1.9088,0.53661,-1.0256
-0.46033,-1.3072,-0.34637,0.12805,0.57569,-2.8142,-1.1872,-2.563,0.06568
-0.068235,-1.3873,-0.37734,0.47603,1.0283,-0.92906,-0.57218,-1.0211,0.095358
-0.58763,-0.028,-0.21591,-0.079856,-0.54728,-0.38795,-1.1521,0.093081,-0.71248
0.12223,1.0807,1.1204,-0.28757,-0.81899,-0.75442,0.55396,-0.56699,-0.19837
-0.2193,-0.42991,-0.2932,0.79802,0.93627,-0.025673,-1.2678,-0.95321,0.43109
-0.37269,-1.0693,-0.44114,0.13892,0.55963,-1.6655,-0.72185,-1.6309,0.24605
0.28894,0.18394,0.16059,0.063398,0.17002,0.46491,0.76886,0.13442,0.41134
-0.055735,-1.0964,-0.18915,0.12171,0.82809,-2.5651,-0.37224,-2.4941,0.51004
0.27255,-1.1634,-0.15268,0.22104,1.3081,-2.3206,0.28521,-2.5787,1.0858
-0.27783,0.17962,-0.17004,0.17028,-0.33447,0.75814,-0.74308,0.58466,-0.37906
0.067467,-0.96116,-0.22066,0.32883,0.91013,-1.7091,-0.2751,-1.8966,0.55472
0.24009,0.56488,0.075231,0.47606,-0.19275,1.8607,-0.32605,1.1952,-0.25171
-0.62546,-0.28199,0.12572,-0.7752,-0.61079,-2.3168,-0.65017,-0.87608,-0.84718
-0.68372,-0.90597,-0.57705,0.017145,0.080237,-1.3548,-1.0573,-1.1421,-0.10858
0.43268,1.3186,1.6064,-0.34928,-1.4764,1.1851,0.69259,1.5597,-1.1408
0.023434,-1.2837,-0.39477,0.61398,1.1889,-1.97,-0.75908,-2.3571,0.60667
0.63702,-0.661,0.17803,0.48963,1.1725,-1.8574,0.27833,-2.2505,0.90924
0.24751,-0.50071,-0.12561,0.58529,0.79147,-0.13091,-0.1076,-0.57882,0.33009
0.64899,1.2196,0.67612,-1.5707,-0.051527,-0.13917,3.58,0.60668,1.1413
-0.12977,0.90714,0.44545,-1.0612,-0.91384,-0.33178,1.3462,0.54761,-0.11457
-1.6642,-0.085364,-0.55036,-0.60687,-1.4118,0.19077,-1.8537,1.3225,-1.4887
0.082491,-0.59225,0.34227,-0.67627,0.12725,-2.5517,0.90241,-1.0175,-0.42344
-0.26906,-0.0075608,0.10472,-0.48879,-0.48859,-0.90617,-0.054119,-0.28463,-0.44017
-0.2822,-0.87712,-0.77736,1.409,1.033,2.0776,-2.0055,0.75913,-0.29658
-0.45819,-2.027,-0.61254,0.60142,1.3729,-3.5969,-1.9384,-3.5378,0.2725
-0.39461,-1.3925,-0.94601,0.50851,0.61698,0.51953,-0.96533,-0.13118,0.033701
-0.9326,-0.092771,-0.47066,-0.5949,-1.177,0.36132,-0.76339,0.80218,-0.76885
0.43232,-0.82409,-0.36971,0.99625,1.1803,0.79322,-0.029882,-0.54684,0.79714
-0.55427,-0.27871,-0.44117,1.1166,-0.69073,1.4359,-3.0758,0.92231,-1.6669
-0.08527,0.89506,0.18469,-0.28536,-0.8662,1.624,0.19222,1.7882,-0.54674
0.71218,1.2817,0.81587,-0.05177,-0.33384,0.44087,1.4261,0.40022,0.15888
-0.68973,0.12989,0.095916,-0.96295,-1.169,-1.1303,-0.30001,0.35955,-1.1544
0.81229,-0.85277,-0.28364,0.61136,0.62585,-0.36892,-0.6402,-1.4558,0.49801
-0.17827,-0.21345,-0.18128,0.43465,0.31443,0.14931,-0.76963,0.049833,-0.21242
-0.45251,0.45746,-0.015353,-0.29811,-0.47175,-1.1019,-0.47456,-1.4784,0.54718
-0.10302,-0.83185,-0.68989,0.91398,1.1058,-1.8636,-1.1263,-2.3347,0.67712
0.095311,-1.4404,-0.34291,0.45527,1.3622,-2.6301,-0.41269,-2.9362,0.88909
0.028064,-0.69044,-0.47653,1.0824,1.3563,0.37063,-0.72637,-1.7447,1.556
-1.2026,-0.33726,-0.42201,0.12635,-0.59121,-1.0815,-2.6526,-0.39056,-1.3322
0.48689,0.1997,0.05285,0.13121,0.49868,0.94716,1.8002,-0.44636,1.4158
0.73952,-1.288,-0.34003,0.82177,2.0832,-1.2563,0.75904,-2.4428,1.7658
-0.29667,-1.2836,0.16802,-0.52538,-0.17225,-1.5883,-0.20885,-1.6015,-0.095693
-0.97438,-0.87229,-0.76727,0.18308,-0.086938,-0.60377,-1.8385,-0.48337,-0.5541
-0.35169,-0.48997,-0.43986,0.64593,0.65903,-0.78042,-1.346,-1.9785,0.84141
0.20194,-1.2723,-0.39824,1.2297,1.558,0.098817,-0.98046,-0.52274,0.10557
-0.42969,-1.0953,-0.72539,1.0281,0.76611,-1.6466,-2.227,-2.0151,-0.14923
0.10796,-1.5289,0.15797,0.34597,0.41581,-0.94857,-1.3315,-1.5047,-0.30741
0.66656,-0.23853,0.28588,0.26475,0.55498,1.3478,1.0736,2.0977,-0.71358
0.062417,-0.95821,-0.68992,1.7029,1.7186,1.851,-0.82813,-0.19631,0.98932
0.43755,0.51003,0.80314,-0.15221,-0.010941,-1.4985,0.98646,-1.4552,0.43783
0.038399,-0.53001,-0.13367,0.24172,0.54103,-0.87041,-0.16838,-1.015,0.31321
0.024794,-0.17043,0.21861,-0.42251,-0.070955,-1.3512,0.46493,-0.80128,-0.0018537
0.47347,-0.6232,0.6385,-0.90253,0.42778,-0.98474,1.8666,-0.6927,0.68765
0.87794,-0.96648,0.66833,1.1591,1.2979,-1.1542,-0.2141,-2.1037,0.45862
-0.18706,0.26155,-0.043702,0.86145,0.472,2.4396,-0.95347,1.9004,-0.53513
-0.13877,-1.4514,-0.44681,0.77014,1.0899,-1.9235,-1.5021,-2.2359,0.11493
-0.76379,0.94931,-0.39409,-0.028331,-0.97194,0.81781,-1.3137,-0.99093,0.94509
-0.13123,0.79421,0.55896,-1.1138,-1.3881,-0.22768,0.68689,1.3087,-1.1822
-0.035933,0.14301,0.046663,-0.065849,-0.16537,0.29759,0.066288,0.36694,-0.14094
-0.079048,1.0277,0.23434,-0.34821,-0.9856,1.8513,0.28136,2.0549,-0.61318
0.11886,-1.0599,-0.1565,0.20501,1.0145,-2.1788,-0.042072,-2.3126,0.75075
-0.67175,0.14881,-0.59387,0.26576,-0.13052,-0.1078,-1.5303,-2.2123,1.4913
0.12294,0.38456,0.29427,-0.48564,-0.34928,0.58271,0.93392,0.82631,0.016642
-0.057807,-0.90399,-0.17558,0.12344,0.69616,-2.1014,-0.34906,-2.0637,0.44937
0.28479,0.088723,0.68939,-0.88194,-0.49615,-0.78929,1.4255,1.1586,-1.1743
-0.16686,-0.4686,-0.25353,0.26884,0.58157,-1.2799,-0.6026,-2.1959,1.0031
-1.0992,0.59941,0.088207,-1.4265,-2.18,-0.51425,-0.63031,1.4842,-1.7768
-0.030024,-1.1417,-0.10483,-0.093648,0.81637,-3.117,-0.042093,-2.8643,0.63793
0.080361,-1.0269,-0.23202,0.34765,0.98505,-1.8528,-0.27812,-2.0569,0.61295
0.65915,-1.0899,0.50298,0.047604,0.50674,-0.69321,0.42494,-1.6771,0.51662
-0.36383,-1.4513,-0.63843,1.0995,1.1536,-0.051379,-2.2036,-0.38873,-0.74636
0.14793,0.21383,-0.00088943,0.21749,-0.024209,1.2756,0.3228,0.75753,0.10875
-0.41061,-0.96471,-0.31975,0.7428,1.064,-0.55192,-1.2611,-0.36322,-0.42702
0.50159,-0.59766,0.062283,0.31583,0.81737,0.07308,0.65724,0.63901,-0.32404
0.17436,1.4087,0.52113,-0.67483,-1.1554,2.523,1.3302,2.8477,-0.52097
0.58005,0.45573,0.54455,-1.2337,0.48923,-1.2124,3.0742,-0.75283,1.4579
-0.11465,1.6852,-0.4053,-0.12938,-0.59474,1.2668,0.8616,1.7156,0.039087
1.0713,0.60624,0.41602,1.1426,0.93001,0.72207,0.090976,-0.057033,0.26838
-0.011833,0.92992,0.097624,0.2418,-0.64849,2.933,-0.072361,2.6522,-0.74539
0.13894,-1.1271,-0.50727,0.97661,1.5724,-1.0674,-0.56909,-2.379,1.327
0.5328,0.93358,0.28753,-0.65285,0.34333,0.53242,3.1682,0.17196,1.646
0.063727,-0.31746,-0.23033,0.49754,0.50968,0.81648,0.07767,0.10154,0.41384
0.12755,-0.77099,0.33054,-0.5262,0.6309,-3.2227,0.87213,-2.1133,0.25934
0.45737,0.26432,0.15859,0.080726,0.24176,1.442,1.1757,0.94604,0.49436
0.52136,-0.34584,0.053753,0.34597,0.82323,0.42595,0.84732,-0.30313,0.80364
0.33796,-1.9631,-0.77699,1.7771,2.5373,-0.10136,-0.69797,-1.7834,1.2355
0.1985,-0.13502,-0.13773,0.040666,0.73585,-0.41962,1.2589,-0.90424,1.1223
0.15849,1.6249,0.31323,-0.87284,-0.83511,2.0524,2.4757,2.32,0.40317
0.37888,0.40257,0.014211,-0.50746,0.59796,-0.4362,2.3564,-0.47584,1.4806
